,Gene,Frequency,Mean_F,Median_padj,Freq_Percent
0,TYMS,375,23.359614341432916,0.0011510419693921497,0.9375
1,ANLN,362,19.645182771411427,0.0028769535294173995,0.905
2,RRM2,347,20.33715105065461,0.002580332891945304,0.8675
3,MKI67,342,19.561669133053865,0.003089470236487735,0.855
4,JAK2,328,16.664007175493058,0.006684990318270219,0.82
5,CENPF,321,17.7924305750332,0.0042675921371531905,0.8025
6,UBE2C,320,16.966817474548435,0.005533787248524867,0.8
7,EZH2,318,17.567917744421283,0.005376996324624406,0.795
8,IL33,317,17.055371633022748,0.006321925268927938,0.7925
9,CD274,305,16.757931948624705,0.007392804928636235,0.7625
10,MS4A2,286,14.660329580330384,0.009698211574169589,0.715
11,CEP55,285,16.123738219732125,0.008022376025830362,0.7125
12,TNFSF12,281,15.175072505234443,0.009689699336331488,0.7025
13,CPA3,279,13.896148672005193,0.011733279029047725,0.6975
14,BIRC5,267,14.50711805615555,0.011425651916187659,0.6675
15,CDC20,254,13.8821882918743,0.011634584141791377,0.635
16,CD40,239,13.39052563459294,0.01505587661926307,0.5975
17,TLR4,224,12.573789045195742,0.019239800997925605,0.56
18,KIF2C,217,12.547159642734714,0.01789268032776538,0.5425
19,ITGB8,211,12.114517891598718,0.02031234747684451,0.5275
20,GBP4,210,12.427375640663344,0.020028200508150785,0.525
21,HELLS,206,12.474338921039697,0.020620948768987825,0.515
22,DNMT1,205,12.133253057779184,0.023522178013016627,0.5125
23,CCNB1,196,12.06761924303318,0.019851328019880037,0.49
24,ENTPD1,190,11.439238972445196,0.026433326605402034,0.475
25,MYCT1,176,10.607733018642568,0.02424726143364473,0.44
26,TNFSF13B,166,10.330456251982065,0.03958686501276337,0.415
27,GIMAP4,165,10.632452689128531,0.029275903150166607,0.4125
28,MELK,164,10.91496036837338,0.03069920631384273,0.41
29,TGFBR1,164,10.368753033354517,0.03080756630429541,0.41
30,JAK1,163,10.847665244185439,0.032415928354506976,0.4075
31,RBL2,158,10.473500993040718,0.048562202550763975,0.395
32,RAD51,150,9.963388307000482,0.038951309935845876,0.375
33,PDCD1LG2,140,10.157269180464148,0.0371596942466311,0.35
34,PECAM1,140,10.029973289985817,0.03310166849165753,0.35
35,H2AFX,139,9.852418988084194,0.03631679280738438,0.3475
36,ENO1,139,9.442095975631505,0.041011258843954214,0.3475
37,ITGA1,130,9.114067718782694,0.03998772251812922,0.325
38,IRF2,129,9.828842420413576,0.044519761394150675,0.3225
39,NECTIN1,129,8.6765459132412,0.054435121480915005,0.3225
40,BCL6B,126,8.956001935554186,0.04920460916121336,0.315
41,ROCK1,126,8.928339060590647,0.04890832273072927,0.315
42,GLS,122,9.245020990507145,0.05213204005016918,0.305
43,ZEB1,116,9.191762313667303,0.04502287105277493,0.29
44,CMKLR1,113,9.067563809004945,0.04720694402935205,0.2825
45,SIGLEC8,111,8.644871377589505,0.049044600062462716,0.2775
46,POLD1,110,8.525520793556343,0.0600644093371679,0.275
47,EIF4EBP1,109,8.064252364827178,0.054448569689968584,0.2725
48,IGF2R,108,8.532527013639381,0.06032141110898268,0.27
49,CCND2,106,8.5325911600778,0.051243906028007616,0.265
50,GBP2,105,8.984570920724941,0.05258570549925159,0.2625
51,LY96,96,8.899707621040157,0.051152445301197697,0.24
52,TBX21,96,7.987621238023227,0.05809491923050524,0.24
53,CDH1,95,8.266195869773878,0.06475280569227425,0.2375
54,CCL18,93,8.10584135087819,0.057867219556123235,0.2325
55,EXO1,90,7.88873618786622,0.07191141242672315,0.225
56,UBE2T,89,8.439116990670623,0.058658206302083266,0.2225
57,CDH5,89,8.38810781599658,0.05185952210825376,0.2225
58,NT5E,89,7.9502161453900335,0.06683549590985048,0.2225
59,SELP,88,8.157877931589052,0.05877755237007014,0.22
60,HLA-E,87,8.663751434060577,0.053076789687737436,0.2175
61,HLA-DQA1,87,8.39867427211663,0.05456860366863629,0.2175
62,VEGFC,81,7.95310937268845,0.052554438144025134,0.2025
63,TNFRSF10C,81,7.788662901013383,0.06097379555131585,0.2025
64,TPSAB1/B2,80,8.063572897761128,0.058408379184093355,0.2
65,PRKACB,78,8.16622277232886,0.05062722566347216,0.195
66,CXCR2,78,7.705514545958369,0.059238704256339564,0.195
67,MFGE8,78,6.736589405648288,0.1163503101528934,0.195
68,CDC25C,77,7.541522485135272,0.08255489056098003,0.1925
69,BRIP1,76,7.649748213687351,0.06832970548275981,0.19
70,IFNG,73,7.535174954172281,0.05846678004855539,0.1825
71,CD96,71,7.800928794478536,0.06797134687369884,0.1775
72,DAB2,68,7.8584270082601515,0.0671212579137074,0.17
73,MMRN2,68,6.8923648292783355,0.09664871259973658,0.17
74,MTOR,68,6.5403204610336,0.09489777195082336,0.17
75,KAT2B,67,7.498911305332521,0.0667344478610296,0.1675
76,FAP,67,6.992248661754038,0.08421935869031746,0.1675
77,KIT,65,7.069655751332837,0.07687933205065459,0.1625
78,TNFRSF9,65,6.7842562160287905,0.09424372201292722,0.1625
79,TFRC,65,6.326993582530094,0.09880351495943504,0.1625
80,MS4A4A,61,7.513448230522291,0.07644936213763084,0.1525
81,SNCA,61,6.564516854395488,0.10743147756456167,0.1525
82,STK11IP,61,5.460053771827709,0.14127641237373562,0.1525
83,CASP1,60,7.139255273081253,0.08815810471493914,0.15
84,PPARG,59,7.289901980796757,0.08447687883754651,0.1475
85,CTSS,59,6.989874257101676,0.10600977233065614,0.1475
86,DLL4,59,6.943395049582545,0.08669717969626331,0.1475
87,CSF2RB,58,7.686471639159912,0.07945297837138125,0.145
88,INHBA,58,6.167545531894316,0.11824903885411248,0.145
89,BLM,57,6.185103067548434,0.13292113557244561,0.1425
90,P2RY13,56,7.697738719618246,0.06358382864530276,0.14
91,CLEC14A,56,7.290217084895906,0.06601693639002382,0.14
92,GLI1,56,6.283714583474502,0.11977050263479516,0.14
93,ITGAX,55,6.9749606810943705,0.0979047857320765,0.1375
94,HLA-B,54,5.447258641654076,0.17133702495518857,0.135
95,PC,54,4.816400495622587,0.18064021148896703,0.135
96,ZEB2,53,8.272212272209696,0.05769960813332049,0.1325
97,TLR7,53,6.041382498149228,0.14276235012503474,0.1325
98,TCF3,53,5.6122033826921776,0.1469363206169973,0.1325
99,CD69,52,7.115913795315428,0.09095407778471093,0.13
100,ANGPT1,52,7.02153114665329,0.08142114802552691,0.13
101,B2M,51,6.606966347039973,0.10181670605690606,0.1275
102,FAS,50,6.440886670331009,0.10704916406392119,0.125
103,NRDE2,50,5.770463148167965,0.11369831150844303,0.125
104,VSIR,49,6.8155441643510395,0.088947443638343,0.1225
105,EOMES,48,6.827037647621598,0.09418324126680341,0.12
106,SIRPA,48,6.717159023013419,0.09049790273700714,0.12
107,HLA-DRB5,48,6.349234998883041,0.10470167828275476,0.12
108,CDH2,48,5.742388789056922,0.1271581031618757,0.12
109,A2M,47,7.64680734756606,0.06112647690486565,0.1175
110,RIPK3,47,6.67379010233755,0.09347768111181301,0.1175
111,WNT2,47,5.546228825776605,0.1393730669001601,0.1175
112,TNFSF4,47,5.232678679909294,0.15693433530861894,0.1175
113,TIE1,46,6.005138672027528,0.11002324062752228,0.115
114,IL11RA,46,5.398205792597237,0.14345113809960092,0.115
115,DPP4,45,6.285559185893383,0.12351301322728785,0.1125
116,HLA-A,45,6.265237368294911,0.10490674353306213,0.1125
117,ICAM2,45,6.149343430452225,0.12159523665122174,0.1125
118,IL18R1,45,5.827363027505676,0.12474279547361539,0.1125
119,PGPEP1,45,5.29745355843903,0.1551157289846712,0.1125
120,CD209,44,6.801630279132793,0.10154471867765003,0.11
121,PDZK1IP1,42,5.003623674678196,0.17754290106427348,0.105
122,NFAM1,41,6.891126026075703,0.09721868668604555,0.1025
123,CCL8,41,5.743899691843112,0.1006213415213078,0.1025
124,BNIP3L,41,4.877609651640931,0.1914082325845374,0.1025
125,CXCL1,41,4.513787639156086,0.18862841010746823,0.1025
126,CXCL3,41,4.331361224673488,0.1906830564582456,0.1025
127,BCL2L1,40,5.552765733147814,0.13341877407110744,0.1
128,CDH11,40,5.457599596539336,0.13025524294193125,0.1
129,BRCA1,40,4.91752352818367,0.20889021161236973,0.1
130,IL34,39,5.416554929118404,0.14717304729778174,0.0975
131,FGF13,39,4.81043348904372,0.19230988096408325,0.0975
132,FANCA,38,5.581514293274783,0.13675460960136093,0.095
133,LRRC32,38,5.483259554015499,0.12237606301367468,0.095
134,TPI1,37,6.38362957377789,0.09395788797359467,0.0925
135,PTEN,37,5.181056921884846,0.18552350341576368,0.0925
136,TLR3,36,4.749673368408043,0.19877810708420446,0.09
137,IL2RB,35,6.681647208286588,0.08911917323264867,0.0875
138,SLAMF7,35,6.387883954170721,0.10297621285178303,0.0875
139,HLA-DMB,35,5.671069207649299,0.13808762669038022,0.0875
140,MFNG,34,6.572655788964063,0.09067592307208058,0.085
141,HLA-DPB1,34,6.523520948445714,0.09314898088204793,0.085
142,MSH2,33,6.155912224026869,0.1036834179543889,0.0825
143,HLA-DQB1,33,5.8404993010390145,0.11581190233997343,0.0825
144,GHR,33,5.108418539512018,0.1649550375686799,0.0825
145,WDR76,33,4.715392003631191,0.18653788325376947,0.0825
146,GNG4,33,4.713111389198392,0.16788058682383514,0.0825
147,EPCAM,32,5.792464399750968,0.12707633661395562,0.08
148,CXorf36,32,5.624065486192653,0.12530945120448206,0.08
149,MAPK10,32,5.172128093786041,0.1556653565752941,0.08
150,VHL,32,4.603900283310716,0.19219275411285996,0.08
151,HDAC5,32,4.164383249085068,0.25610370333240495,0.08
152,TGFBR2,31,6.596174331223042,0.09037926911510943,0.0775
153,PKM,31,5.325627063703926,0.14731064845544573,0.0775
154,ITGAL,30,6.997925892935342,0.09938427213930112,0.075
155,CLECL1,30,6.119760980564808,0.08947220735811312,0.075
156,AXL,30,5.700384353267862,0.10839510139221253,0.075
157,SFRP4,30,5.269222037051637,0.14120747093102026,0.075
158,PRLR,30,4.918332551528412,0.17540358437573286,0.075
159,VEGFB,30,4.801273238494601,0.18978076677213215,0.075
160,SLC16A1,30,4.622196530698326,0.18506685404879802,0.075
161,HDAC3,30,3.3140886681454527,0.3931600523934044,0.075
162,TRAF1,29,5.513444899924426,0.13985625921390632,0.0725
163,BCL2,29,5.471819252029864,0.14461536322128143,0.0725
164,FAM124B,29,5.442687217996731,0.125580034884616,0.0725
165,ITGAV,29,4.871935269302636,0.15736148104969813,0.0725
166,AQP9,29,4.7703044813475435,0.16553913764540118,0.0725
167,ARID1A,29,4.255182877122054,0.19774065106809352,0.0725
168,IFI6,29,3.745248444558638,0.2507049657726317,0.0725
169,ARG1,29,3.7130292737688495,0.22313959761871296,0.0725
170,GIMAP6,28,7.381296386369378,0.06829104143101777,0.07
171,CCL19,28,6.046210163471887,0.10549616810528092,0.07
172,LCK,28,5.861449082151924,0.12469608422741704,0.07
173,ACVR1C,28,5.069058667879003,0.14844970405528657,0.07
174,CXCL2,28,2.8509900319496815,0.37258151472708134,0.07
175,PTPRC,27,6.5975424601658865,0.10058208721654575,0.0675
176,CCL14,27,6.151221597947468,0.10407559840376057,0.0675
177,HLA-DRB1,27,5.684783939675558,0.12452389981102255,0.0675
178,CCNE1,27,5.312932289355491,0.16945820998560215,0.0675
179,GLUD1,27,4.350078476577183,0.24819537692147003,0.0675
180,ISG15,27,3.703767442407702,0.2657890038096532,0.0675
181,IL2RG,26,5.651960276690882,0.1516306171527637,0.065
182,IDO1,26,4.637498865544545,0.1746263171310374,0.065
183,IFNGR1,26,4.468256937956495,0.2145843121307089,0.065
184,MICA,26,4.458777400624389,0.23206637510980055,0.065
185,MAGEA4,26,4.15798949926852,0.19824109059288791,0.065
186,HRAS,26,3.73297011758405,0.24512600033178644,0.065
187,PIK3R1,25,5.88336153186523,0.11688019801428748,0.0625
188,BRCA2,25,3.945650137144514,0.24437215891136105,0.0625
189,CCNO,25,3.833113276513559,0.27614370441873265,0.0625
190,IHH,25,3.502419953060645,0.31370107396880753,0.0625
191,HLA-C,24,5.255606891778334,0.13092728015195199,0.06
192,JAG2,24,3.8758491374735002,0.23994083465166965,0.06
193,CD45RB,23,6.219122201488351,0.1103787556134815,0.0575
194,AXIN1,23,3.852432989480003,0.23570232734267738,0.0575
195,CCND1,23,3.4091420512593755,0.30000480860991374,0.0575
196,LYZ,22,5.427918824485407,0.14078667305536957,0.055
197,SLC2A1,22,5.00504855803144,0.1466414972483863,0.055
198,ESR1,22,4.159981119688203,0.2164822772526371,0.055
199,CST2,22,3.487675417186174,0.2839770200043016,0.055
200,ITPK1,22,3.441707478699735,0.2649281575751587,0.055
201,TNFRSF11A,22,2.529045860827486,0.3761230043585153,0.055
202,CRABP2,21,4.195168551934155,0.22941446837443724,0.0525
203,PRKX,21,3.407908394989889,0.3223359047928178,0.0525
204,CD84,20,6.078081497405925,0.10487387254882019,0.05
205,TWIST2,20,5.768414764357048,0.09905582171206527,0.05
206,PRR5,20,4.929276505380091,0.16671935057192394,0.05
207,KIR2DL3,20,3.8463144191870846,0.23539190402522386,0.05
208,EIF5AL1,20,3.6968595319626933,0.2428983684853802,0.05
209,RPS6KB1,20,3.141217576753674,0.339024735417629,0.05
210,RIPK1,20,3.134643207584308,0.43632253808809934,0.05
211,PMS2,19,4.5596604838682895,0.1818142156038272,0.0475
212,ARNT2,19,4.184576183905076,0.20331937001861922,0.0475
213,NCR1,19,3.653530500942935,0.2561772206644364,0.0475
214,PIAS4,19,3.606343790036041,0.2263711194670595,0.0475
215,WNT7B,19,3.604154190221451,0.25871269725178403,0.0475
216,APC,19,3.5908613263954283,0.32340869257639066,0.0475
217,CXCL5,19,3.3576434916320634,0.27318431150247496,0.0475
218,TBXAS1,18,5.954965958328321,0.10838633181100163,0.045
219,IL22RA1,18,3.403287553791859,0.28811569832836703,0.045
220,CD45RO,17,5.935676065395947,0.12417254148267401,0.0425
221,NLRC5,17,5.0522677904789965,0.15375243191246213,0.0425
222,DTX4,17,3.22855060872413,0.3206823649508894,0.0425
223,SERPINB5,17,3.2097976671934076,0.3268949846115446,0.0425
224,MS4A6A,16,5.900537444826981,0.11252695611449454,0.04
225,CD7,16,4.980529337860553,0.1543246641072611,0.04
226,CD68,16,4.5841437176165964,0.19701557773359085,0.04
227,CXCR6,16,4.516905080117587,0.18276052462358722,0.04
228,PDGFB,16,3.889962681551156,0.2406973798383039,0.04
229,FSTL3,16,3.7781439672477943,0.2756362182627913,0.04
230,TPM1,16,3.2676476056069585,0.3150227174361493,0.04
231,RUNX3,16,2.8083631042913337,0.37524490216869905,0.04
232,SLC7A5,16,2.7901852404287357,0.3323656848327547,0.04
233,AREG,16,1.9851559842139688,0.5218761378376537,0.04
234,CD244,15,5.565635669306569,0.11388627863690876,0.0375
235,GZMH,15,5.54677994711099,0.12010893584651827,0.0375
236,PDGFRB,15,5.463728434468049,0.12461338948601679,0.0375
237,KLRK1,15,5.410418789846941,0.14481900420583238,0.0375
238,HAVCR2,15,4.63153135871579,0.18813499474571244,0.0375
239,CD247,15,4.49911941186687,0.198870548214659,0.0375
240,KDR,15,4.022874393066913,0.20652439762657782,0.0375
241,HDC,15,3.892922627886627,0.22833822123982142,0.0375
242,CCNA1,15,3.877706664614276,0.22914799991059398,0.0375
243,CXCL11,15,3.6737884397526206,0.2565351960882137,0.0375
244,TP53,15,3.073194247828721,0.31739338684091234,0.0375
245,IL21R,14,5.651365671939252,0.11342090784857688,0.035
246,GZMA,14,5.595883350270453,0.11999298625660179,0.035
247,IL2RA,14,5.142082335762684,0.1261599642795535,0.035
248,TIGIT,14,4.768655418782699,0.16830002015800113,0.035
249,CD58,14,4.2363080712836005,0.19680461505411953,0.035
250,HLA-DQA2,14,3.96723196870625,0.21109022790822976,0.035
251,SHC2,14,3.6603833319474104,0.2552510416441931,0.035
252,RICTOR,14,3.5480594762291857,0.2601740082285439,0.035
253,ERCC3,14,3.4258558680715794,0.2798529179607736,0.035
254,OAS3,14,2.9127313818087077,0.351677349661597,0.035
255,NFKB1,14,2.7767625285593964,0.41844840787672344,0.035
256,IKBKB,14,2.6154202362553267,0.3626159612598787,0.035
257,IER3,14,2.2320898335409014,0.4808937653365877,0.035
258,HLA-DPA1,13,5.210033299664631,0.1408875983140675,0.0325
259,SELL,13,5.1751744126176185,0.1392542381560297,0.0325
260,FCGRT,13,4.496592567915249,0.2005067531145009,0.0325
261,FLT1,13,4.443817974076153,0.16571774502325143,0.0325
262,CLEC4E,13,4.325584765260291,0.1706134429297439,0.0325
263,PTGS2,13,3.969692993796108,0.2328274423440757,0.0325
264,STAT3,13,3.8494292711148956,0.246414099641513,0.0325
265,CD47,13,3.5083376366989567,0.2699551395749306,0.0325
266,HMGA1,13,3.495623500551153,0.30649346487707385,0.0325
267,COL6A3,13,3.4009967553262697,0.2732904348820874,0.0325
268,CCL20,13,2.715276885037891,0.3869253646079106,0.0325
269,HDAC11,13,2.320666080316704,0.43653138294253113,0.0325
270,PLA1A,13,2.1672645779400175,0.5706606329231341,0.0325
271,CD8B,12,5.765165163534655,0.10765649084798248,0.03
272,IRF5,12,4.310132104844198,0.23112140466010483,0.03
273,BMP2,12,3.927614992335971,0.2264554738374593,0.03
274,CD44,12,3.807454422611363,0.25297706843053713,0.03
275,KIR3DL1,12,3.0716250681103774,0.3270886111290482,0.03
276,VEGFA,12,3.0122814203335846,0.33435114954620376,0.03
277,COL17A1,12,2.6769427227546503,0.3852345808616899,0.03
278,PDK1,12,2.61587999468003,0.37597027271734756,0.03
279,ZC3H12A,12,2.142248318132187,0.4488419498178313,0.03
280,IL10RA,11,5.858298501423097,0.12269460621922948,0.0275
281,CCR5,11,5.167583130227299,0.13389730088052243,0.0275
282,STAT4,11,4.655887405538939,0.18279999335624028,0.0275
283,CD86,11,4.292790552142448,0.20630142960230446,0.0275
284,ERBB2,11,4.24823999763711,0.21246752525323576,0.0275
285,TMEM140,11,4.0819241634441115,0.20001511399804645,0.0275
286,TNFSF13,11,4.00798402442695,0.20902438399739331,0.0275
287,TLR8,11,3.880991203242987,0.2577612072697596,0.0275
288,RB1,11,3.8709467499940886,0.24404647421078474,0.0275
289,NEIL1,11,3.4464148047702903,0.2617647398969737,0.0275
290,ITGA2,11,2.759272761380485,0.3336833515493204,0.0275
291,IL1A,11,2.7345045624914737,0.39699833860135353,0.0275
292,SFXN1,11,2.6761072599641205,0.3908726595148255,0.0275
293,PIK3CA,11,2.6571042208093467,0.3811578524247564,0.0275
294,PCK2,11,2.229564052408593,0.43819062720367186,0.0275
295,PPARGC1B,11,2.1514147190792983,0.4430235451379086,0.0275
296,HMGB1,11,2.0285006233578398,0.49076220938778825,0.0275
297,GZMK,10,5.922533785263165,0.10726225192743907,0.025
298,PTGER4,10,4.804571044495905,0.1653528052958922,0.025
299,LILRB4,10,4.585438295638303,0.1705658599617712,0.025
300,FCGR2B,10,4.514742282609554,0.16006702964208563,0.025
301,CXCR3,10,4.139972371582066,0.23094700191595358,0.025
302,KLRB1,10,4.1118937123688815,0.226164887694439,0.025
303,CCL22,10,4.099475878600926,0.19909483331396266,0.025
304,CDK2,10,3.9224336137386913,0.2210413620226419,0.025
305,CEACAM3,10,3.585881691166098,0.2490171832774039,0.025
306,NRAS,10,2.9894734394208466,0.3339225119771556,0.025
307,OTOA,10,2.8000561582089096,0.3708383835463179,0.025
308,IL1R2,10,2.7982576882450063,0.38368547972777295,0.025
309,COL11A1,10,2.4661163987788317,0.4171177517705632,0.025
310,PIK3R2,10,2.364805928039121,0.44757653521067364,0.025
311,IFNAR1,10,2.3410224420242285,0.48023032653578857,0.025
312,CXCL8,10,2.2927025831051315,0.4389890846752319,0.025
313,ATF3,10,2.01875264992303,0.4630980608064107,0.025
314,CCL21,10,1.747497428933941,0.48371082787038755,0.025
315,MAP3K7,10,1.6875871345424565,0.4965155600976735,0.025
316,CD8A,9,4.985409949984407,0.16608001101910294,0.0225
317,KLRD1,9,4.431020870896168,0.18562734493872307,0.0225
318,CDKN1A,9,3.8444583473708334,0.255372226815882,0.0225
319,BATF3,9,3.6101892892349667,0.2583013090803975,0.0225
320,CASP3,9,3.2602873862725357,0.31735987055569825,0.0225
321,NOD2,9,3.182270923153315,0.3478337272639799,0.0225
322,ITGAE,9,2.9317202438111076,0.3325931976336168,0.0225
323,SOX2,9,2.526750323629983,0.40274719974519935,0.0225
324,GUSB,9,2.454144706623274,0.427407719867544,0.0225
325,CDKN1C,9,2.2553504791122494,0.4819431012860056,0.0225
326,IFITM1,9,2.218019150383404,0.4263385521871213,0.0225
327,HEY1,9,2.0863859027173777,0.5322274761828389,0.0225
328,GPC4,9,1.9397398256480494,0.5103116597081269,0.0225
329,CD3D,8,5.877887599426483,0.1077241473871668,0.02
330,ITGAM,8,4.5452746604647505,0.17099302767771762,0.02
331,FPR3,8,4.4395669049704,0.18040746233682453,0.02
332,OLFML2B,8,4.248205838793804,0.18115924341172718,0.02
333,GPSM3,8,4.1489542331643925,0.22376090694685224,0.02
334,HLA-F,8,4.1150095729655805,0.1983006031908216,0.02
335,HLA-DMA,8,3.9304827261900583,0.22423881085826147,0.02
336,PUM1,8,3.4715613469538886,0.22801903662407064,0.02
337,ATM,8,3.3708521662174915,0.2735875904298022,0.02
338,MAGEC2,8,3.0687638130525228,0.3154398495523436,0.02
339,FZD9,8,2.907723165309702,0.31206232012500196,0.02
340,TREM2,8,2.8729869916437774,0.34511843182450297,0.02
341,THY1,8,2.710331953538478,0.3783592941099443,0.02
342,DTX3L,8,2.6952516722258872,0.37910236459058333,0.02
343,PTCD2,8,2.450378395396324,0.43202710288850965,0.02
344,CDK6,8,2.4374399883688267,0.41527183288848846,0.02
345,IL2,8,2.421130187708812,0.4655599053965548,0.02
346,CXCL10,8,2.3469170578061282,0.46440080310320664,0.02
347,RORC,8,2.229456066254338,0.45761384234234925,0.02
348,PFKM,8,1.9405878114748345,0.5025700985792703,0.02
349,CHUK,8,1.8001015049016678,0.568088794685888,0.02
350,DUSP2,8,1.7894051963851247,0.5183685338038686,0.02
351,CYBB,7,4.601279041104204,0.17528243952485567,0.0175
352,FBP1,7,2.803300771047728,0.38232530159794476,0.0175
353,TNFSF10,7,2.6296589060888813,0.3869479739559613,0.0175
354,TNFRSF10D,7,2.334164328020505,0.4399974735349145,0.0175
355,MRE11,7,2.3339664495406156,0.440531984441909,0.0175
356,SMAP1,7,2.3191528995371993,0.4596691579870469,0.0175
357,SREBF1,7,2.0343671279444617,0.46061749228013404,0.0175
358,CLEC5A,7,1.9693144508843048,0.46996556976705206,0.0175
359,FLNB,7,1.8142545116962754,0.502789158828935,0.0175
360,CD3G,6,4.997653046033425,0.14629131393831066,0.015
361,CD3E,6,4.843916669903263,0.14525900455414997,0.015
362,C1QA,6,4.348119688662068,0.17861819772936835,0.015
363,CLEC7A,6,4.197431095024324,0.22194821306701615,0.015
364,PIK3R5,6,4.192616109048267,0.20581120564617816,0.015
365,LILRA1,6,4.104964647924552,0.17054879150226543,0.015
366,LAMB3,6,3.1800786182849574,0.29731560050876565,0.015
367,TNFRSF1A,6,3.1727552257212004,0.3111533522712342,0.015
368,COL5A1,6,3.0895796429633733,0.30793275660015285,0.015
369,WNT10A,6,2.944906163734156,0.34876657567029834,0.015
370,MAP3K5,6,2.723683359665238,0.37075129084486924,0.015
371,SMAD5,6,2.7154951560183487,0.35737742816415274,0.015
372,CXCL14,6,2.6855044859174257,0.3939498957935307,0.015
373,PARP4,6,2.507313105215241,0.396109373903557,0.015
374,S100A12,6,2.395682573753524,0.4232902421049066,0.015
375,TTC30A,6,2.3349343215957976,0.4457188102235058,0.015
376,LOXL2,6,2.2362127642215874,0.42844615154586496,0.015
377,CES3,6,2.202452869207595,0.4861888824333276,0.015
